QUOTE_CONVERSION;SERVICE_NOTIFICATION;ORDER;CUSTOMER;QUANTITY;DESCRIPTION;QUOTE_COUNT;CUSTOMER_SALES_SHARE;COUNTRY_SALES_SHARE;PRICE_DEV_QU;PRIMARY_PRODUCT_SALES;SEGMENT;CONCERN;KEY_ACCOUNT;COUNTRY;COUNTRY_CLUSTERED
Failure;498;;103;1;SP;4;0,001786465;0,00794596;0,973934065;0,535068867;Rendering;1;1;BE;Other
Success;499;243;34;2;SP;1;0,032574028;0,037934649;0,939761542;1;Oilseed;0;0;RU;RU
Success;500;244;34;1;SP;2;0,032574028;0,037934649;1,024062;1;Oilseed;0;0;RU;RU
Failure;501;;3;2;SP;1;0,012672497;0,24288004;1,087144957;1;Oilseed;1;1;DE;DE
Failure;502;;34;3;Other;1;0,032574028;0,037934649;1,050554017;1;Oilseed;0;0;RU;RU
Success;503;245;34;0;Other;1;0,032574028;0,037934649;1,127201584;1;Oilseed;0;0;RU;RU
Failure;504;;34;1;Other;1;0,032574028;0,037934649;1,131479794;1;Oilseed;0;0;RU;RU
Success;505;246;79;0;SP;1;0,006330976;0,149340658;0,682667199;1;Rendering;1;1;FR;FR
Failure;506;;79;1;SP;1;0,006330976;0,149340658;1;1;Rendering;1;1;FR;FR
Success;507;247;34;0;SP;1;0,032574028;0,037934649;0,984716206;1;Oilseed;0;0;RU;RU
Success;508;248;34;0;SP;1;0,032574028;0,037934649;1,002366632;0,430533897;Oilseed;0;0;RU;RU
Failure;509;;34;1;Other;1;0,032574028;0,037934649;1,187009273;0,79303675;Oilseed;0;0;RU;RU
Failure;510;;34;1;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Failure;511;;34;1;Other;1;0,032574028;0,037934649;1,072117927;0,732592159;Oilseed;0;0;RU;RU
Failure;512;;34;1;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Failure;513;;34;1;Other;1;0,032574028;0,037934649;1,053685219;1;Oilseed;0;0;RU;RU
Failure;514;;34;1;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Failure;515;;34;1;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Success;516;249;34;0;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
Failure;517;;34;1;Other;1;0,032574028;0,037934649;1;1;Oilseed;0;0;RU;RU
